source,translation,target,legal_entity,BLEU,METEOR,COMET,term
"In some circumstances, it is appropriate to include all borrowings of the parent and its subsidiaries when computing a weighted average of the borrowing costs;","In manchen Fällen ist es angebracht, alle Fremdkapitalaufnahmen des Mutterunternehmens und seiner Tochterunternehmen in die Berechnung des gewogenen Durchschnittes der Fremdkapitalkosten einzubeziehen.","In manchen Fällen ist es angebracht, alle Fremdkapitalaufnahmen des Mutterunternehmens und seiner Tochterunternehmen in die Berechnung des gewogenen Durchschnittes der Fremdkapitalkosten einzubeziehen.","costs, parent",1.0000000000000004,0.9999638310185185,0.9467398524284363,parent
the turnover of each parent company in the preceding financial year;,den Umsatz der einzelnen Muttergesellschaften im vorangegangenen Geschäftsjahr;,"den Umsatz der einzelnen Muttergesellschaften im vorangegangenen Geschäftsjahr,","company, parent",0.8633400213704508,0.8880208333333333,0.961799681186676,parent
"IN ADDITION , AN UNDERTAKING NEED NOT BE INCLUDED IN CONSOLIDATED ACCOUNTS WHERE : (A) SEVERE LONG-TERM RESTRICTIONS SUBSTANTIALLY HINDER : (AA) THE PARENT UNDERTAKING IN THE EXERCISE OF ITS RIGHTS OVER THE ASSETS OR MANAGEMENT OF THAT UNDERTAKING; OR","Außerdem braucht ein Unternehmen auch dann nicht in die Konsolidierung einbezogen zu werden, wenn a) erhebliche und andauernde Beschränkungen aa) die Ausübung der Rechte des Mutterunternehmens in Bezug auf Vermögen oder Geschäftsführung dieses Unternehmens wesentlich behindern; oder","Außerdem braucht ein Unternehmen auch dann nicht in die Konsolidierung einbezogen zu werden, wenn a) erhebliche und andauernde Beschränkungen aa) die Ausübung der Rechte des Mutterunternehmens in bezug auf Vermögen oder Geschäftsführung dieses Unternehmens","rights, parent, term",0.8338542560892604,0.9890411440490932,0.8329187035560608,parent
the parent's interest in those adjusted carrying amounts;,dem Anteil des Mutterunternehmens an diesen angepassten Buchwerten;,dem Anteil des Mutterunternehmens an diesen angepassten Buchwerten und,"interest, parent",0.8633400213704508,0.8880208333333333,0.9424034357070923,parent
"It shall not permit the parent company to give instructions regarding day-to-day operations, nor with respect to individual decisions concerning the construction or upgrading of transmission and distribution lines, that do not exceed the terms of the approved financial plan, or any equivalent instrument;","Es erlaubt dem Mutterunternehmen nicht, Weisungen bezüglich des laufenden Betriebs oder einzelner Entscheidungen über den Bau oder die Modernisierung von Übertragungs- und Verteilungsleitungen zu erteilen, die die Bedingungen des genehmigten Finanzplans oder eines gleichwertigen Instruments nicht überschreiten;","Dies erlaubt es dem Mutterunternehmen nicht, Weisungen bezüglich des laufenden Betriebs oder einzelne Entscheidungen über den Bau oder die Modernisierung von Fernleitungen und Verteilerleitungen zu erteilen, die über den Rahmen des genehmigten Finanzplans oder eines gleichwertigen Instruments nicht hinausgehen;","construction, equivalent, permit, instrument, company, parent, distribution",0.5967650969486592,0.8409663151987713,0.8596886396408081,permit
"The special fishing permit referred to in Article 3, or an authenticated copy thereof, shall be carried on board fishing vessels and shall be available at all times for inspection by a CCAMLR inspector.",Die in Artikel 3 genannte spezielle Fangerlaubnis oder eine beglaubigte Kopie davon ist auf dem Fischereifahrzeug mitzuführen und muss einem CCAMLR-Inspektor jederzeit zur Überprüfung vorgelegt werden können.,Die in Artikel 3 genannte spezielle Fangerlaubnis oder eine beglaubigte Kopie davon ist auf dem Fischereifahrzeug mitzuführen und muss einem CCAMLR-Inspektor jederzeit zur Überprüfung vorgelegt werden können.,"copy, article, permit",1.0000000000000004,0.9999772230320699,0.9432414770126343,permit
each batch is split in order to permit it to be stored at two separate geographical sites under the responsibility of the designated premises of the Community antigen and vaccine bank;,"Jede Partie ist so aufgeteilt, dass sie unter der Verantwortung der bezeichneten Lagerstätten der gemeinschaftlichen Antigen- und Impfstoffbank an zwei separaten geografischen Standorten gelagert werden kann.","Jede Partie ist so aufgeteilt, dass sie unter der Verantwortung der bezeichneten Lagerstätten der gemeinschaftlichen Antigen- und Impfstoffbank an zwei separaten Standorten gelagert werden kann.","premises, order, bank, permit",0.9025139799587889,0.996107491939117,0.8909619450569153,permit
permit the meat covered by the arrangements to be traced administratively throughout the period of storage;,"muss während der gesamten Lagerzeit die verwaltungstechnische Rückverfolgbarkeit des Fleisches, für das die Regelung gilt, ermöglichen;","muss während der gesamten Lagerzeit die verwaltungstechnische Rückverfolgbarkeit des Fleisches, für das die Regelung gilt, ermöglichen;",permit,1.0000000000000004,0.9999271030762502,0.9587491750717163,permit
"By way of derogation from that condition, the competent authority may permit the slaughter of ruminants in slaughterhouses collecting non-ruminant blood intended for the production of blood meal and blood products for use in fish feed if these slaughterhouses have a recognised control system.","Abweichend von dieser Auflage kann die zuständige Behörde die Schlachtung von Wiederkäuern in Schlachthöfen genehmigen, die Blut von Nichtwiederkäuern zum Zweck der Herstellung von Blutmehl und Blutprodukten zur Verwendung in Fischfutter sammeln, wenn diese Schlachthöfe über ein anerkanntes Kontrollsystem verfügen.","Abweichend von dieser Auflage kann die zuständige Behörde die Schlachtung von Wiederkäuern in Schlachthöfen genehmigen, die Blut von Nichtwiederkäuern zum Zweck der Herstellung von Blutmehl und Blutprodukten zur Verwendung in Fischfutter sammeln, wenn diese Schlachthöfe über ein anerkanntes Kontrollsystem verfügen.","use, authority, permit, control, competent, condition",1.0000000000000004,0.9999937112455507,0.9141893982887268,permit
"The CRL, together with ENGL, shall provide further information about the operational procedures of the validation process and shall make the documents available.",Das GRL und das Netz ENGL werden weitere Angaben zu den konkreten Abläufen des Validierungsprozesses machen und die Dokumente zur Verfügung stellen.,Das GRL und das Netz ENGL werden weitere Angaben zu den konkreten Abläufen des Validierungsprozesses machen und Unterlagen zur Verfügung stellen.,"process, information, make",0.8318180062062374,0.9498158237654036,0.9141694903373718,information
"For the purpose of measuring the percentage change, either upward or downward, in the purchasing power of salaries in the national civil services, Eurostat shall, on the basis of information supplied before the end of September by the national authorities concerned, calculate specific indicators reflecting changes in the real remuneration of civil servants in central government, between the month of July of the previous year and the month of July of the current year.","Um zu ermitteln, inwieweit sich die Kaufkraft der Gehälter im nationalen öffentlichen Dienst prozentual erhöht oder verringert hat, stellt Eurostat anhand der Angaben, die bis Ende September von den betreffenden nationalen Behörden eingegangen sind, spezifische Indikatoren auf, aus denen hervorgeht, wie sich die realen Dienstbezüge der Beamten der Zentralregierung zwischen dem Monat Juli des Vorjahres und dem Monat Juli des laufenden Jahres entwickelt haben.","Um zu ermitteln, inwieweit sich die Kaufkraft der Gehälter im öffentlichen Dienst der Mitgliedstaaten prozentual erhöht oder verringert hat, stellt Eurostat anhand der Angaben, die bis Ende September von den betreffenden nationalen Behörden eingegangen sind, spezifische Indikatoren auf, aus denen hervorgeht, wie sich die realen Dienstbezüge der nationalen Beamten in den Zentralverwaltungen zwischen dem Monat Juli des Vorjahres und dem Monat Juli des laufenden Jahres entwickelt haben.","information, civil, government",0.8522962702424097,0.9459972862957937,0.9069888591766357,information
It is necessary to ensure a reasonable level of quality in the information disseminated and the maintenance of existing statistical series.,"Es ist notwendig, ein angemessenes Qualitätsniveau der verbreiteten Informationen sicherzustellen und die bestehenden statistischen Reihen zu pflegen.",Die verbreiteten Daten müssen eine akzeptable Qualität aufweisen und die vorhandenen statistischen Reihen müssen gepflegt werden.,"information, reasonable",0.06336859268415405,0.3328191741813004,0.8949974179267883,information
This information shall be provided annually and at the latest in the documents accompanying the preliminary draft budget.,"Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","information, draft",1.0000000000000004,0.999898229187869,0.9626715183258057,information
"If it is impracticable to disclose any of this information, this fact should be disclosed.","Sofern es unpraktisch ist, diese Informationen offenzulegen, sollte dieser Umstand offengelegt werden.","Sofern dies im Einzelfall nicht durchführbar oder wirtschaftlich nicht vertretbar ist, ist diese Tatsache anzugeben.","information, fact",0.05783997547556231,0.1488095238095238,0.720257043838501,information
The product under investigation is certain ring binder mechanisms consigned from Thailand (the product under investigation) normally declared under the same codes as the product concerned originating in China.,"Bei der von der Untersuchung betroffenen Ware handelt es sich um bestimmte aus Thailand versandte Ringbuchmechaniken (nachstehend ""untersuchte Ware"" genannt), die normalerweise denselben Codes zugewiesen werden wie die betroffene Ware mit Ursprung in China.","Bei der von der Untersuchung betroffenen Ware handelt es sich um bestimmte aus Thailand versandte Ringbuchmechaniken (nachstehend ""untersuchte Ware"" genannt), die normalerweise denselben KN-Codes zugewiesen werden wie die betroffene Ware mit Ursprung in der VR China.","binder, investigation",0.8556939896176162,0.9303168716124183,0.8852972984313965,binder
ending book inventory;,End-Buchbestand;,"End-Buchbestand,",inventory,0.0,0.25,0.957813560962677,binder
"an agricultural land of the holding, including the parcels on set aside.",landwirtschaftliche Flächen des Betriebs einschließlich stillgelegter Parzellen.,landwirtschaftliche Flächen des Betriebs einschließlich stillgelegter Parzellen.,"holding, land, set",1.0000000000000004,0.9990234375,0.9515320658683777,binder
company or workshop name.,Name des Unternehmens oder der Werkstatt.,Name des Unternehmens oder der Werkstatt.,company,1.0000000000000004,0.9985422740524781,0.9777119159698486,binder
Database,Datenbank,Datenbank,database,0.0,0.5,0.9847243428230286,binder
The product under investigation is certain ring binder mechanisms consigned from Thailand (the product under investigation) normally declared under the same codes as the product concerned originating in China.,"Bei der von der Untersuchung betroffenen Ware handelt es sich um bestimmte aus Thailand versandte Ringbuchmechaniken (nachstehend ""untersuchte Ware"" genannt), die normalerweise denselben Codes wie die betroffene Ware mit Ursprung in China zugeordnet werden.","Bei der von der Untersuchung betroffenen Ware handelt es sich um bestimmte aus Thailand versandte Ringbuchmechaniken (nachstehend ""untersuchte Ware"" genannt), die normalerweise denselben KN-Codes zugewiesen werden wie die betroffene Ware mit Ursprung in der VR China.","binder, investigation",0.805419431578458,0.9030520616575435,0.88149094581604,investigation
"it is also necessary to set out the rules and procedures to be followed during the investigation, in particular the rules whereby interested parties are to make themselves known, present their views and submit information within specified time limits, if such views and information are to be taken into account;","Es ist ebenfalls angezeigt, die Regeln und Verfahren festzulegen, die bei einer Untersuchung zu befolgen sind, insbesondere die Regeln, nach denen sich Betroffene innerhalb bestimmter Fristen melden, ihre Auffassungen darlegen und Informationen vorlegen sollen, damit diese Auffassungen und Informationen berücksichtigt werden können.","Es ist ebenfalls angezeigt, die Regeln und Verfahren festzulegen, die bei einer Untersuchung zu befolgen sind, insbesondere die Regeln, nach denen sich Betroffene innerhalb bestimmter Fristen melden, ihre Auffassungen darlegen und Informationen vorlegen sollen, damit diese Auffassungen und Informationen berücksichtigt werden können.","make, submit, investigation, rules, set, information, account",1.0000000000000004,0.9999957500701239,0.9284231066703796,investigation
